Төлөвлөгөөний_дугаар,Сургалтын_төлөвлөгөө,Сургалтын_төрөл,Хичээлийн_дугаар,Хичээлийн_нэр,Залгамж_хичээлийн_дугаар,Залгамж_хичээлийн_нэр
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,4bbef9d1354586336831ab1b4e321f95,Монгол Улсын Иргэний эрх зүй /тусгай анги/,31bc5644ae198ad96dd9f2438bfdae3a,Монгол улсын Иргэний эрх зүй /ерөнхий анги/
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,f35537cb63b3c6f0c82ff3d27e37814f,Монгол улсын Үндсэн хуулийн процессын эрх зүй,423b29a86cf637787d9f0ba2776f0956,Монгол Улсын Үндсэн хуулийн эрх зүй 
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,aae14bda33aa45a1d45d45011529b806,Монгол улсын Эрүүгийн процессын эрх зүй,8a58beb9988f8b83e2f4ad93576c2f6a,Монгол Улсын Эрүүгийн эрх зүй /тусгай анги/
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,8a58beb9988f8b83e2f4ad93576c2f6a,Монгол Улсын Эрүүгийн эрх зүй /тусгай анги/,099e842af821e68c6b90d20ddcfc0fc8,Монгол улсын Эрүүгийн эрх зүй /ерөнхий анги/
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,8a8da2b4f4dda685a0fa2635e3bb3e96,"Төр, захиргааны хууль тогтоомжийн хэрэглээ I",f35537cb63b3c6f0c82ff3d27e37814f,Монгол улсын Үндсэн хуулийн процессын эрх зүй
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,8a8da2b4f4dda685a0fa2635e3bb3e96,"Төр, захиргааны хууль тогтоомжийн хэрэглээ I",deabeaf0bc00589d890fa81d23f56bf5,Монгол улсын Захиргааны процессын эрх зүй
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,556af2550dcbee76da893225af4aaf44,"Төр, захиргааны хууль тогтоомжийн хэрэглээ II",8a8da2b4f4dda685a0fa2635e3bb3e96,"Төр, захиргааны хууль тогтоомжийн хэрэглээ I"
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,3ff55afdf16fea13cf00f29dddc53948,Эрүүгийн хууль тогтоомжийн хэрэглээ I,aae14bda33aa45a1d45d45011529b806,Монгол улсын Эрүүгийн процессын эрх зүй
f0204e1d3ee3e4b05de4e2ddbd39e076,Эрх зүй (Солонгосын эрх зүй) - 2015,Өдрийн сургалт,819ba59c63730c44639f973a71652916,Эрүүгийн хууль тогтоомжийн хэрэглээ II,3ff55afdf16fea13cf00f29dddc53948,Эрүүгийн хууль тогтоомжийн хэрэглээ I
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,93f19dbc4426f203a274642a804f36e8,Иргэний хууль тогтоомжийн хэрэглээ I,7b5bdfc3463973353c96415d45663cc4,Монгол улсын Иргэний процессын эрх зүй
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,5d785002be68f41c87a4ba51760dcaf9,Иргэний хууль тогтоомжийн хэрэглээ II,93f19dbc4426f203a274642a804f36e8,Иргэний хууль тогтоомжийн хэрэглээ I
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,deabeaf0bc00589d890fa81d23f56bf5,Монгол улсын Захиргааны процессын эрх зүй,da383b7f4fb8b92bb70373274bfa6879,Монгол Улсын Захиргааны эрх зүй /тусгай анги/
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,da383b7f4fb8b92bb70373274bfa6879,Монгол Улсын Захиргааны эрх зүй /тусгай анги/,e12adf20632f7173b369b04f8e76a425,Монгол Улсын Захиргааны эрх зүй /ерөнхий анги/
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,7b5bdfc3463973353c96415d45663cc4,Монгол улсын Иргэний процессын эрх зүй,4bbef9d1354586336831ab1b4e321f95,Монгол Улсын Иргэний эрх зүй /тусгай анги/
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,4bbef9d1354586336831ab1b4e321f95,Монгол Улсын Иргэний эрх зүй /тусгай анги/,31bc5644ae198ad96dd9f2438bfdae3a,Монгол улсын Иргэний эрх зүй /ерөнхий анги/
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,f35537cb63b3c6f0c82ff3d27e37814f,Монгол улсын Үндсэн хуулийн процессын эрх зүй,423b29a86cf637787d9f0ba2776f0956,Монгол Улсын Үндсэн хуулийн эрх зүй 
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,aae14bda33aa45a1d45d45011529b806,Монгол улсын Эрүүгийн процессын эрх зүй,8a58beb9988f8b83e2f4ad93576c2f6a,Монгол Улсын Эрүүгийн эрх зүй /тусгай анги/
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,8a58beb9988f8b83e2f4ad93576c2f6a,Монгол Улсын Эрүүгийн эрх зүй /тусгай анги/,099e842af821e68c6b90d20ddcfc0fc8,Монгол улсын Эрүүгийн эрх зүй /ерөнхий анги/
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,8a8da2b4f4dda685a0fa2635e3bb3e96,"Төр, захиргааны хууль тогтоомжийн хэрэглээ I",f35537cb63b3c6f0c82ff3d27e37814f,Монгол улсын Үндсэн хуулийн процессын эрх зүй
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,8a8da2b4f4dda685a0fa2635e3bb3e96,"Төр, захиргааны хууль тогтоомжийн хэрэглээ I",deabeaf0bc00589d890fa81d23f56bf5,Монгол улсын Захиргааны процессын эрх зүй
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,556af2550dcbee76da893225af4aaf44,"Төр, захиргааны хууль тогтоомжийн хэрэглээ II",8a8da2b4f4dda685a0fa2635e3bb3e96,"Төр, захиргааны хууль тогтоомжийн хэрэглээ I"
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,3ff55afdf16fea13cf00f29dddc53948,Эрүүгийн хууль тогтоомжийн хэрэглээ I,aae14bda33aa45a1d45d45011529b806,Монгол улсын Эрүүгийн процессын эрх зүй
a92c274b8be496fb05d95033552eeddd,Эрх зүй (Японы эрх зүй) - 2015,Өдрийн сургалт,819ba59c63730c44639f973a71652916,Эрүүгийн хууль тогтоомжийн хэрэглээ II,3ff55afdf16fea13cf00f29dddc53948,Эрүүгийн хууль тогтоомжийн хэрэглээ I
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,ac3d7f8fd40bd1debfff97fc0667e95a,Арилжааны эрх зүй,31bc5644ae198ad96dd9f2438bfdae3a,Монгол улсын Иргэний эрх зүй /ерөнхий анги/
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,95a976f4986cace28bc02aa631f7b88f,Арилжааны эрх зүйн хэрэглээ,93f19dbc4426f203a274642a804f36e8,Иргэний хууль тогтоомжийн хэрэглээ I
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,93f19dbc4426f203a274642a804f36e8,Иргэний хууль тогтоомжийн хэрэглээ I,7b5bdfc3463973353c96415d45663cc4,Монгол улсын Иргэний процессын эрх зүй
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,5d785002be68f41c87a4ba51760dcaf9,Иргэний хууль тогтоомжийн хэрэглээ II,93f19dbc4426f203a274642a804f36e8,Иргэний хууль тогтоомжийн хэрэглээ I
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,deabeaf0bc00589d890fa81d23f56bf5,Монгол улсын Захиргааны процессын эрх зүй,da383b7f4fb8b92bb70373274bfa6879,Монгол Улсын Захиргааны эрх зүй /тусгай анги/
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,e12adf20632f7173b369b04f8e76a425,Монгол Улсын Захиргааны эрх зүй /ерөнхий анги/,4d5b81fec9dffc2cebe304301a2f8651,Эрх зүйн онол
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,da383b7f4fb8b92bb70373274bfa6879,Монгол Улсын Захиргааны эрх зүй /тусгай анги/,e12adf20632f7173b369b04f8e76a425,Монгол Улсын Захиргааны эрх зүй /ерөнхий анги/
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,7b5bdfc3463973353c96415d45663cc4,Монгол улсын Иргэний процессын эрх зүй,4bbef9d1354586336831ab1b4e321f95,Монгол Улсын Иргэний эрх зүй /тусгай анги/
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,7b5bdfc3463973353c96415d45663cc4,Монгол улсын Иргэний процессын эрх зүй,ac3d7f8fd40bd1debfff97fc0667e95a,Арилжааны эрх зүй
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,31bc5644ae198ad96dd9f2438bfdae3a,Монгол улсын Иргэний эрх зүй /ерөнхий анги/,4d5b81fec9dffc2cebe304301a2f8651,Эрх зүйн онол
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,4bbef9d1354586336831ab1b4e321f95,Монгол Улсын Иргэний эрх зүй /тусгай анги/,31bc5644ae198ad96dd9f2438bfdae3a,Монгол улсын Иргэний эрх зүй /ерөнхий анги/
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,f35537cb63b3c6f0c82ff3d27e37814f,Монгол улсын Үндсэн хуулийн процессын эрх зүй,f3d5e3e0f15a5a5efc9037c79dacca53,Монгол Улсын Үндсэн хуулийн эрх зүй II: үндсэн эрх
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,06a79a0a65d14504a0103acdf37f2f62,"Монгол Улсын Үндсэн хуулийн эрх зүй I: төрийн байгуулал, зарчим",4d5b81fec9dffc2cebe304301a2f8651,Эрх зүйн онол
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,f3d5e3e0f15a5a5efc9037c79dacca53,Монгол Улсын Үндсэн хуулийн эрх зүй II: үндсэн эрх,06a79a0a65d14504a0103acdf37f2f62,"Монгол Улсын Үндсэн хуулийн эрх зүй I: төрийн байгуулал, зарчим"
077b83af57538aa183971a2fe0971ec1,Эрх зүй /Орой/ - 2023,Хоёрдогч,aae14bda33aa45a1d45d45011529b806,Монгол улсын Эрүүгийн процессын эрх зүй,8a58beb9988f8b83e2f4ad93576c2f6a,Монгол Улсын Эрүүгийн эрх зүй /тусгай анги/
